article_title,article_type,article_priority,studio_title,address,dslurl,is_partner,primary_area,candidate_areas,primary_station,candidate_stations,distance_to_primary_station_m,article_station,distance_to_article_station_m,article_match_method,article_match_reason,rental_fit_score,rental_fit_reason,suspicious_location,fallback_allowed
新宿駅のレンタルダンススタジオおすすめ,駅,S,赤レンガ・バレエスタジオStudioStyle+,〒169-0073 東京都新宿区百人町１丁目２４-８ 3F,,0,新宿,新宿|西新宿|高田馬場|新大久保,新大久保駅,新大久保駅|西武新宿駅|新宿駅,347.0,新宿駅,1002.7,station_distance,haversine:新宿駅(≤1200m),20,+20(rental=1),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,赤レンガ・プレイスタジオStudioStyle+,〒169-0073 東京都新宿区百人町１丁目２４-８ 3F,,0,新宿,新宿|西新宿|高田馬場|新大久保,新大久保駅,新大久保駅|西武新宿駅|新宿駅,346.0,新宿駅,1004.3,station_distance,haversine:新宿駅(≤1200m),20,+20(rental=1),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,赤レンガ・ライブスタジオStudioStyle+,〒169-0073 東京都新宿区百人町１丁目２４-８ 1F,,0,新宿,新宿|西新宿|高田馬場|新大久保,新大久保駅,新大久保駅|西武新宿駅|新宿駅,344.0,新宿駅,1002.7,station_distance,haversine:新宿駅(≤1200m),20,+20(rental=1),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,貸空間スタジオStudioStyle+,〒160-0023 東京都新宿区西新宿７丁目２２-３１ BF 柏木 MURA,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新大久保駅|新宿駅,391.0,新宿駅,869.8,station_distance,haversine:新宿駅(≤1200m),20,+20(rental=1),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,天空MURAダンススタジオStudioStyle+,〒160-0023 東京都新宿区西新宿６丁目１２-１６,,0,新宿,新宿|西新宿|高田馬場|新大久保,新宿駅,新宿駅|西武新宿駅,1079.0,新宿駅,1091.3,station_distance,haversine:新宿駅(≤1200m),45,+20(rental=1)|+25(ダンススタジオ),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,天空MURAミドルスタジオStudioStyle+,〒160-0023 東京都新宿区西新宿６丁目１２-１６ 天空ＭＵＲＡ一号館,,0,新宿,新宿|西新宿|高田馬場|新大久保,新宿駅,新宿駅|西武新宿駅,1079.0,新宿駅,1091.1,station_distance,haversine:新宿駅(≤1200m),20,+20(rental=1),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,渡辺雅子フラメンコラコンチャ,〒160-0022 東京都新宿区新宿２丁目１-３ 1F,,0,新宿,新宿|西新宿|高田馬場|新大久保,新宿駅,新宿駅|代々木駅|西武新宿駅,868.0,新宿駅,862.3,station_distance,haversine:新宿駅(≤1200m),20,+20(rental=1),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,東京バレエ劇場,〒169-0073 東京都新宿区百人町１丁目１６-４,,0,新宿,新宿|西新宿|高田馬場|新大久保,新大久保駅,新大久保駅|西武新宿駅|新宿駅,211.0,新宿駅,1166.0,station_distance,haversine:新宿駅(≤1200m),20,+20(rental=1),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,Hina STUDIO(ヒナスタジオ)【新宿西口アネックス】,東京都新宿区西新宿7-15-4　YS第一ビルB1階,https://dance-studio-lab.com/room/NWQxZDIzMzUtNWMzOC00MzY4LWE4YmYtMWU3MDBkYWM3ZDY2/detail,1,新宿,新宿,西武新宿駅,西武新宿駅|新宿西口駅|西新宿駅|大久保駅|都庁前駅|新宿駅|新大久保駅|新宿三丁目駅|東新宿駅|南新宿駅,234.0,新宿駅,649.2,station_distance,haversine:新宿駅(≤1200m),50,+30(dslurl)|+20(rental=1),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,BEATs レンタルスタジオ ビーツ,東京都渋谷区代々木1-42-2 藤ビル2階,https://dance-studio-lab.com/room/ZWU0MDNlZTUtMDE1Zi00NDcyLWFjZjgtZTAzNzUzZTAwMzNj/detail,1,渋谷,渋谷,代々木駅,代々木駅|参宮橋駅|北参道駅|新宿駅|新宿三丁目駅|都庁前駅|千駄ケ谷駅|新宿西口駅|初台駅|新宿御苑前駅,259.0,新宿駅,787.1,station_distance,haversine:新宿駅(≤1200m),80,+30(dslurl)|+20(rental=1)|+30(レンタルスタジオ),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,Hina STUDIO(ヒナスタジオ)【新宿西口スタジオ】,東京都新宿区西新宿7-10-12　ダイハンビルデンス4階,https://dance-studio-lab.com/room/ZDEyOTIyNTctYjUwOC00ZTY3LTgxMWYtYTI0MzhkNDg4OGNj/detail,1,新宿,新宿,新宿西口駅,新宿西口駅|西武新宿駅|西新宿駅|新宿駅|都庁前駅|新宿三丁目駅|大久保駅|新大久保駅|東新宿駅|代々木駅,136.0,新宿駅,518.6,station_distance,haversine:新宿駅(≤1200m),50,+30(dslurl)|+20(rental=1),0,1
新宿駅のレンタルダンススタジオおすすめ,駅,S,Studio-Bio,東京都渋谷区千駄ヶ谷3−41−12　シャトル千駄ヶ谷B1(地下),https://dance-studio-lab.com/room/MTI3NDc3MzgtMTBhMy00NGY2LWE3MGQtZmM5YzdiYjVmNzM2/detail,1,渋谷,渋谷,北参道駅,北参道駅|千駄ケ谷駅|代々木駅|国立競技場駅|原宿駅|明治神宮前〈原宿〉駅|参宮橋駅|新宿御苑前駅|新宿駅|信濃町駅,48.0,新宿駅,1346.2,candidate_stations_fallback,candidate_station_fallback:新宿駅,50,+30(dslurl)|+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,ATHLETE Studio,〒101-0044 東京都千代田区鍛冶町１丁目８-１ SRビル 3F,,0,秋葉原,秋葉原,秋葉原駅,秋葉原駅|東京駅,900.0,東京駅,1184.4,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,HMVP大手町スタジオ,〒101-0047 東京都千代田区内神田１丁目７-１１ B2F,,0,秋葉原,秋葉原,東京駅,東京駅|秋葉原駅,995.0,東京駅,974.0,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,ライトハウス神田,〒103-0021 東京都中央区日本橋本石町４丁目５-８,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅|秋葉原駅,948.0,東京駅,972.2,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,studio RADA,〒103-0022 東京都中央区日本橋室町１丁目１-５,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅,700.0,東京駅,781.2,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,Studio ballet with...,〒104-0041 東京都中央区新富１丁目３-１６ 第２アサヒビル １階,,0,銀座,銀座|日本橋|八丁堀|月島,有楽町駅,有楽町駅|東京駅,908.0,東京駅,1099.2,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,VERONICA FIT,〒104-0032 東京都中央区八丁堀２丁目１９-６ ヤサカ八丁堀ビルB1,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅|有楽町駅,1036.0,東京駅,1132.9,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,BUZZ レンタルスタジオ 神田店,〒101-0047 東京都千代田区内神田２丁目９-９ 神田西口ビル B1F,https://dance-studio-lab.com/room/ODJkZDE5YzQtMTlhZS00NjNlLWJlZTQtNDA3NTU3MTQ5NDg5/detail,1,秋葉原,秋葉原,秋葉原駅,秋葉原駅|東京駅,989.0,東京駅,1099.6,station_distance,haversine:東京駅(≤1200m),80,+30(dslurl)|+20(rental=1)|+30(レンタルスタジオ),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,サムシン コンビニエンス スタジオ,〒104-0032 東京都中央区八丁堀２丁目１-２ 水澤ビル,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅|有楽町駅,808.0,東京駅,908.5,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,スタジオインディ 東京駅前店,〒104-0031 東京都中央区京橋１丁目４-１１ 竹本ビルディング ４階,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅|有楽町駅,397.0,東京駅,485.3,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,スタジオヴェロニカ,〒104-0032 東京都中央区八丁堀２丁目１９-６ ヤサカ八丁堀ビル B1,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅|有楽町駅,1036.0,東京駅,1132.9,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,京橋ララサロン（KYOBASHI LALA SALON）,〒104-0032 東京都中央区八丁堀２丁目１９-６ ヤサカ八丁堀ビルB1,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅|有楽町駅,1036.0,東京駅,1131.6,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,日本橋PACMAN（ニホンバシパックマン）,〒103-0021 東京都中央区日本橋本石町４丁目５-５ 藤ビル 地下1階,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅|秋葉原駅,921.0,東京駅,941.9,station_distance,haversine:東京駅(≤1200m),20,+20(rental=1),0,1
東京駅のレンタルダンススタジオおすすめ,駅,S,日本橋バレエ＆ダンススタジオ Studio LULL,〒101-0047 東京都千代田区内神田２丁目８-３ 新東ビル 2階,,0,秋葉原,秋葉原,秋葉原駅,秋葉原駅|東京駅,1033.0,東京駅,1049.1,station_distance,haversine:東京駅(≤1200m),45,+20(rental=1)|+25(ダンススタジオ),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,BUZZ レンタルスタジオ 池袋本店,〒171-0022 東京都豊島区南池袋１丁目２０-１ 横田ビル 3F,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,241.0,池袋駅,318.5,station_distance,haversine:池袋駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,C Production Dance Studio,〒170-0014 東京都豊島区池袋１丁目８-５ シーステージ池袋 5F,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,806.0,池袋駅,656.4,station_distance,haversine:池袋駅(≤1200m),45,+20(rental=1)|+25(ダンススタジオ),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,BUZZ 池袋西口タワー,〒171-0014 東京都豊島区池袋２丁目３７-８ ジオ・ステージ池袋,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,586.0,池袋駅,464.6,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,BUZZ レンタルスタジオ池袋東口BASE,〒170-0013 東京都豊島区東池袋１丁目３６-７ B1,https://dance-studio-lab.com/room/NWY2ZjE2OGUtZDYyYi00ZTk5LThlMjctZDI1YjllMmRjM2Jk/detail,1,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,608.0,池袋駅,488.3,station_distance,haversine:池袋駅(≤1200m),80,+30(dslurl)|+20(rental=1)|+30(レンタルスタジオ),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,ヒカリババダンスカンパニー,〒171-0031 東京都豊島区目白２丁目１２-４,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅|高田馬場駅,876.0,池袋駅,1025.5,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,Studio ROZE (スタジオロゼ） レンタルスタジオ ヨガスタジオ 整体サロン 池袋 安い,〒171-0014 東京都豊島区池袋２丁目１１-９ 安藤ビル 305,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,515.0,池袋駅,410.7,station_distance,haversine:池袋駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,studio worcle 池袋店,〒171-0022 東京都豊島区南池袋２丁目２２-４,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,354.0,池袋駅,396.5,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,TBY-studio,〒171-0014 東京都豊島区池袋２丁目３６-２,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,532.0,池袋駅,422.6,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,アカペラスタジオベースオントップ池袋東口店,〒171-0022 東京都豊島区南池袋２丁目２４-５ 加藤ビル B1,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,323.0,池袋駅,409.8,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,WPG,〒171-0014 東京都豊島区池袋２丁目６８-９ ＭＩＢ 602号室,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,763.0,池袋駅,618.9,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,スタジオｉＤＣ,〒171-0014 東京都豊島区池袋２丁目４７-３ キウレイコンビル ４,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,500.0,池袋駅,350.4,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,レンタルスタジオ Sunny 池袋店,〒170-0013 東京都豊島区東池袋３丁目１１-９,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,864.0,池袋駅,795.3,station_distance,haversine:池袋駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,ノアスタジオ 池袋店,〒170-0013 東京都豊島区東池袋１丁目３０-６ B1F-B2F,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,602.0,池袋駅,528.0,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,スタジオマーティ / STUDIO marty 池袋出張所,"いちご東池袋ビル 6f, １丁目-３４-５ 東池袋 豊島区 東京都 170-0013",,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,675.0,池袋駅,564.1,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,BUZZ レンタルスタジオ 池袋西口PARK店,〒171-0021 東京都豊島区西池袋３丁目３０-１０ ライオンビル B1,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,415.0,池袋駅,379.7,station_distance,haversine:池袋駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,BUZZ池袋サンシャイン,〒170-0013 東京都豊島区東池袋１丁目２６-３,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,526.0,池袋駅,523.4,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,スタジオジパング 池袋スタジオSTANDARD 7F/8F,〒171-0021 東京都豊島区西池袋３丁目２９-９ 8F Ｃ３ビル 7F,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,449.0,池袋駅,396.6,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,natsu belly dance club,〒171-0022 東京都豊島区南池袋２丁目２２-４ フジキF2ビル,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,352.0,池袋駅,395.1,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,スタジオジパング 目白スタジオPRO,〒171-0031 東京都豊島区目白３ 5-13 地下1階,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅|高田馬場駅,887.0,池袋駅,1024.8,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,TDSレンタルスタジオ池袋（120㎡）,〒171-0014 東京都豊島区池袋２丁目６４-１１ ｢平和ビル/4F｣,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,715.0,池袋駅,564.9,station_distance,haversine:池袋駅(≤1200m),70,+20(rental=1)|+30(レンタルスタジオ)|+20(web),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,ピアノスタジオノア 池袋店,〒170-0013 東京都豊島区東池袋２丁目６３-１ 2F～B1F,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,803.0,池袋駅,690.6,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,フラメンコスタジオマリ池袋,〒170-0013 東京都豊島区東池袋１丁目４７-５ B1,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,689.0,池袋駅,573.5,station_distance,haversine:池袋駅(≤1200m),20,+20(rental=1),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,レンタルスタジオSunny 池袋3号店,〒170-0013 東京都豊島区東池袋２丁目３９-２ マルミビル 2階 A号室,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,979.0,池袋駅,922.6,station_distance,haversine:池袋駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
池袋駅のレンタルダンススタジオおすすめ,駅,S,レンタルスタジオひより,〒171-0014 東京都豊島区池袋２丁目２３-２３ 白鳥ハイツ 107,,0,池袋,池袋|目白|大塚|巣鴨,池袋駅,池袋駅,694.0,池袋駅,620.1,station_distance,haversine:池袋駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
