studio_title,address,website,phone,dslurl,is_partner,candidate_article_count,s_article_count,api_priority_score,api_target_reason
studio SLASH,〒151-0064 東京都渋谷区上原１丁目２１-１０ B1,http://slash-jpn.com/studio/,,,0,4,3,80,S優先度記事×3|複数記事候補×4
国分寺 プレイス レンタルスタジオ,〒185-0021 東京都国分寺市南町３丁目３-２０ ロイヤルプレイス南町 B1,https://kokubunji.studiosquare.jp/,03-5822-4050,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
大人バレエMiho Ballet Arts下高井戸,〒168-0073 東京都杉並区下高井戸１丁目２-１３ 山口ビル 杉並だんすアトリウム,http://miho-arts.com/,03-6825-2729,,0,4,3,80,S優先度記事×3|複数記事候補×4
studio 空:k?,〒101-0044 東京都千代田区鍛冶町２丁目５-４ Crea神田ビル,https://www.instabase.jp/space/5734550284?cat=salon,,,0,4,3,80,S優先度記事×3|複数記事候補×4
ドリーム・パフェ・スタジオ,〒150-0012 東京都渋谷区広尾５丁目１１-１１ 福地ビル,http://dreamparfait.com/,03-5795-0132,,0,4,3,80,S優先度記事×3|複数記事候補×4
石原ダンスクラブ 本店,〒160-0004 東京都新宿区四谷１丁目６-１,http://www.ishiharadance.jp/,03-3357-6383,,0,4,3,80,S優先度記事×3|複数記事候補×4
舞空間ばくdance studio,〒134-0083 東京都江戸川区中葛西中葛西５丁目３４-７ 昭 産 ビル ７F,http://baku-studio.com/,03-6906-8946,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
アックミーエアリアルスタジオ ACME AERIAL STUDIO 36,〒168-0064 東京都杉並区永福４丁目８-１４,https://www.acmejapan54.com/,03-6754-8505,,0,4,3,80,S優先度記事×3|複数記事候補×4
Starnite Dance Studio,〒260-0013 千葉県千葉市中央区中央３丁目４-１７ Gaビル 3F,https://www.starnite-danceschool.com/,043-224-6160,,0,4,3,80,S優先度記事×3|複数記事候補×4
大泉学園ノートル,"練馬区東大泉６丁目ー３４－４５ SKビルⅡ ２階 ３４, ３４ 練馬区 東京都 178-0063",https://oizumi.studiosquare.jp/,03-5822-4050,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
すむぞうスタジオ 渋谷公園通りスタジオPINK&BLUE(ピンクアンドブルー),〒150-0042 東京都渋谷区宇田川町１９-５ 山手マンション 604,,,,0,4,3,80,S優先度記事×3|複数記事候補×4
大谷哲章バレエスタジオアプロン,〒164-0011 東京都中野区中央２丁目８-２１,,03-5338-8303,,0,4,3,80,S優先度記事×3|複数記事候補×4
天空MURAダンススタジオStudioStyle+,〒160-0023 東京都新宿区西新宿６丁目１２-１６,https://studiostyle.jp/tenku-dance-studio/,090-8306-7493,,0,4,3,80,S優先度記事×3|複数記事候補×4
TBY-studio,〒171-0014 東京都豊島区池袋２丁目３６-２,http://tby-studio.com/,03-3985-6777,,0,4,3,80,S優先度記事×3|複数記事候補×4
Zsa Zsa Zsu Dance Studio ザザズ,〒112-0014 東京都文京区関口１丁目４８-５ 第２榎本ビル 2階,https://zsazsazsu-studio.com/,03-5579-2424,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
Zsa Zsa Zsu Studio,〒112-0014 東京都文京区関口１丁目６-９ 川田ビル 1階,https://zsazsazsu-studio.com/,03-5579-2424,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
中目黒 ブロードウェイレンタルスタジオ,〒153-0051 東京都目黒区上目黒１丁目５-１０ 中目黒マンション Ｂ15号室,https://nakameguro.inforent.jp/,03-5822-4050,,0,4,3,80,S優先度記事×3|複数記事候補×4
中目黒店 レンタルダンススタジオROOTS,〒153-0051 東京都目黒区上目黒１丁目５-１０ 中目黒マンション B6,https://dancestudioroots.com/nakameguro/,,,0,4,3,80,S優先度記事×3|複数記事候補×4
二子玉川レンタルスタジオ M?ni Frey,〒158-0094 東京都世田谷区玉川１丁目６-８ シティコープ玉川 202,https://www.jiyugaoka-salon.com/salon-futakotamagawa-b,090-9297-3148,,0,4,3,80,S優先度記事×3|複数記事候補×4
エースダンススタジオ,"札幌ＮＳビル 4F, ２丁目-11 南２条西 中央区 札幌市 北海道 060-0062",http://ace-dance.com/,011-231-8077,,0,4,3,80,S優先度記事×3|複数記事候補×4
キッズダンススタジオstudioCROSS（スタジオクロス）聖蹟桜ヶ丘クラス 多摩市 多摩カルチャーセンター,〒206-0011 東京都多摩市関戸４丁目73-１ よこくらビル 3階,https://studiocross.info/,042-505-8179,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
C Production Dance Studio,〒170-0014 東京都豊島区池袋１丁目８-５ シーステージ池袋 5F,https://www.c-production-dancestudio.com/,070-8984-0814,,0,4,3,80,S優先度記事×3|複数記事候補×4
CAMURO DANCE STUDIO,〒540-0025 大阪府大阪市中央区徳井町１丁目１-７ 松田ビル,http://camuro.jp/,06-6942-8889,,0,4,3,80,S優先度記事×3|複数記事候補×4
レンタルスタジオ 【MO-LE STUDIO】,〒166-0013 東京都杉並区堀ノ内２丁目４-２ MO-LE STUDIOビル,http://www.mo-le.com/,03-3317-5546,,0,4,3,80,S優先度記事×3|複数記事候補×4
レンタルスタジオ Sunny 池袋店,〒170-0013 東京都豊島区東池袋３丁目１１-９,https://11dance.com/,,,0,4,3,80,S優先度記事×3|複数記事候補×4
クラウドナインスタジオ 町田店,〒194-0013 東京都町田市原町田４丁目１１-１４ コロンブスビル 6F,https://www.cloud-9-studio.com/studio/machida.html,042-721-9091,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
D'CRE8 Dance Shtajio (ディークリエイトダンスシタジオ),〒164-0013 東京都中野区弥生町１丁目１１-２ B1,https://dcre8.com/,03-6822-2132,,0,4,3,80,S優先度記事×3|複数記事候補×4
ジーロックス・スタジオ,〒168-0073 東京都杉並区下高井戸１丁目１５-１２,http://www.groks.co.jp/,03-3325-3311,,0,4,3,80,S優先度記事×3|複数記事候補×4
スタジオ With The Heart,"関口１丁目１５ー１ ミサオビルB１F, 文京区 東京都 112-0014",http://studiowth.com/,03-5579-8548,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
押上SORAスタジオ2,〒131-0045 東京都墨田区押上１丁目２５-５ 西原ビル １階,http://os-rental.com/,03-6284-1723,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
押上とうきょうスカイツリーSORAスタジオ,〒131-0045 東京都墨田区押上１丁目１３-１０ ２ 階,http://oshiage-rental.com/,03-6284-1723,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
押上ＳＯＲＡスタジオ4,〒131-0045 東京都墨田区押上１丁目２８-４ 桐生ビル 1Ｆ,https://os-rental.com/,03-6284-1723,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
ジャパンポールダンス,〒160-0021 東京都新宿区歌舞伎町１丁目２３-１２ 第一桑原ビル 5F,,03-6233-8042,,0,4,3,80,S優先度記事×3|複数記事候補×4
ジョイ・バレエ ストゥーディオ 本部スタジオ,〒171-0052 東京都豊島区南長崎１丁目９-１６ ヒルトップビルド B1,https://joy-ballet-studio.com/,090-9802-6402,,0,4,3,80,S優先度記事×3|複数記事候補×4
DCNスタジオ,〒104-0052 東京都中央区月島１丁目１４-７ 旭倉庫内,https://www.rental-studio.tokyo/,03-3532-0731,,0,4,3,80,S優先度記事×3|複数記事候補×4
レンタルスタジオ葛西,〒134-0084 東京都江戸川区東葛西５丁目１-１４-２０２,https://freespacekasai.jimdofree.com/,03-6456-0178,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
レンタルスタジオ池袋・駒込マイックル,〒114-0015 東京都北区中里２丁目１３-６,http://komagome-maikkuru.com/,03-5937-2345,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
レンタルスタジオ三ノ輪,〒110-0011 東京都台東区三ノ輪１丁目１０-９ GATTINO 1F,http://rental.studio-minowa.com/,,,0,4,3,80,S優先度記事×3|複数記事候補×4
富田雅美バレエ＆ダンスユニット,〒182-0024 東京都調布市布田１丁目２９-２ ビルディング川口 B1,https://masami.hp.peraichi.com/dance,042-487-8878,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
寺島ゆかりバレエクラス スタジオ マカロン,〒154-0022 東京都世田谷区梅丘１丁目２０-９ 梅ヶ丘プラザ 2F,http://macaron-ballet.jp/,080-4345-1102,,0,4,3,80,S優先度記事×3|複数記事候補×4
山田誠ダンススタジオ,〒190-0012 東京都立川市曙町２丁目３２-２ 中山本社ビル,http://www7b.biglobe.ne.jp/~yamadamakotodance/,042-525-1588,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
STUDIO FOXTAIL,〒140-0013 東京都品川区南大井２丁目１２-１０ ライオンズマンション大森 1F,https://28garden-studio.com/studio/foxtail/,080-7896-9973,,0,4,3,80,S優先度記事×3|複数記事候補×4
宮地楽器 国分寺センター,〒185-0021 東京都国分寺市南町３丁目１２-２ 国分寺宮地ビル,https://www.miyajimusic.com/school/kokubunji/,042-321-2821,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
Studio H,〒150-0013 東京都渋谷区恵比寿２丁目１７-２２,http://studioh.tokyo/,03-6447-7723,,0,4,3,80,S優先度記事×3|複数記事候補×4
STUDIO ONEWAY TOKYO,〒164-0013 東京都中野区弥生町５丁目２０-１ 弥生町ユニオンビル B2F,https://www.studio-oneway.tokyo/,03-4400-2870,,0,4,3,80,S優先度記事×3|複数記事候補×4
Studio EFU（スタジオ エフ）,〒185-0012 東京都国分寺市本町２丁目２-１１ 鳥越ビル Ｂ１,http://www.studio-efu.com/,042-323-8066,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
STUDIO POLISH（スタジオポリッシュ）,〒142-0062 東京都品川区小山６丁目７-１４ プランドールＫａｓｅｙａ,http://www.studio-polish.com/,03-6451-3521,,0,4,3,80,S優先度記事×3|複数記事候補×4
ロゼッタスタジオ錦糸町,〒130-0013 東京都墨田区錦糸２丁目１３-１ 堀越第一ビル 5F,https://kinshicho.studiosquare.jp/,03-5822-4050,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
ワーサルレンタルスタジオ（Cスタジオ）,〒156-0041 東京都世田谷区大原２丁目２３-１５ 大原アジアビル 9F,https://worsal.com/rental/studio_c.html,03-6276-3608,,0,4,3,80,S優先度記事×3|複数記事候補×4
サカモトトモキ・ダンススタジオ,〒162-0805 東京都新宿区矢来町６５ 2階,https://sinjyuku-shakoudance.webnode.jp/,03-5261-5830,,0,4,3,80,S優先度記事×3|複数記事候補×4
サワミュージカルスタジオ,"関島ビル B2F, １丁目-１４-１２ 弥生町 中野区 東京都 164-0013",http://studio.dp-sawa.com/,03-3352-1822,,0,4,3,80,S優先度記事×3|複数記事候補×4
ベストスタジオ立川,〒190-0022 東京都立川市錦町２丁目１-１０ エリア立川 302号室,https://beststudio.jp/,090-8558-0582,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
ボイトレ＆ダンスの NAYUTAS（ナユタス）町田校,〒194-0022 東京都町田市森野１丁目１４-９ ＭＫビル 森野2F,https://nayutas.net/school/machida/,03-5302-5500,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
マインクラブダンススタジオ,〒153-0052 東京都目黒区祐天寺１丁目２２-５,http://mineclubyutenji.com/,03-3713-1619,,0,4,3,80,S優先度記事×3|複数記事候補×4
Aya Ballet School,〒152-0035 東京都目黒区洗足２丁目６-１５ 洗足21 B１F,https://www.aya-ballet-school.net/,080-3055-8737,,0,4,3,80,S優先度記事×3|複数記事候補×4
ホットヨガスタジオLAVA 中野坂上店,〒164-0012 東京都中野区本町２丁目２８-１１ 不二ハイツ 2F,https://yoga-lava.com/lp/cp/virabhadra/?code=153&name=nakonosakaue&utm_source=google&utm_medium=maps_campaign=nakonosakaue&argument=zxgEiAwg&dmai=a6360df736d8bd,03-6387-3577,,0,4,3,80,S優先度記事×3|複数記事候補×4
ソニズレンタルスタジオ方南町店,〒168-0063 東京都杉並区和泉４丁目５１-１４,https://sonysdance.com/studio/hounan-a,,,0,4,3,80,S優先度記事×3|複数記事候補×4
A la neigeバレエ,〒150-0043 東京都渋谷区道玄坂１丁目１９-１１ 寿道玄坂ビル B１,https://www.alaneige.co.jp/,080-3395-4887,,0,4,3,80,S優先度記事×3|複数記事候補×4
BUZZ池袋サンシャイン,〒170-0013 東京都豊島区東池袋１丁目２６-３,,,,0,4,3,80,S優先度記事×3|複数記事候補×4
Akimotoレンタルスタジオ,〒153-0051 東京都目黒区上目黒１丁目１６-１１ 秋元ビル,https://www.rentalspace-akimoto.com/,,,0,4,3,80,S優先度記事×3|複数記事候補×4
ART GROOVE,〒114-0015 東京都北区中里２丁目５-８ レイハウス駒込 302,https://art-groove.com/net/,03-5972-4133,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
杉並だんすアトリウム,〒168-0073 東京都杉並区下高井戸１丁目２-１３ 山口ビル ２Ｆ、３Ｆ,http://atrium.studiosquare.jp/,03-5822-4050,,0,4,3,80,S優先度記事×3|複数記事候補×4
KM Dance Arts,〒102-0076 東京都千代田区五番町５-１８ 地下1階,https://www.kmdancearts-ichigaya.com/,03-6879-9796,,0,4,3,80,S優先度記事×3|複数記事候補×4
マヅカダンスカンパニー,〒168-0065 東京都杉並区浜田山２丁目２２-１ ゴディメント浜田山1F 南 浜田山ゴディメント,https://mazuka-studio.com/,03-3302-7186,,0,4,3,80,S優先度記事×3|複数記事候補×4
ミュージックサロン アマーブルNUTSスタジオ駒込店,〒114-0014 東京都北区田端４丁目１-１１ クレールビル 1F,https://www.music-salon-amable.com/,050-3708-5930,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
ミライスタジオ神田秋葉原,〒101-0031 東京都千代田区東神田１丁目１７-５,https://studio-mirai55.com/,03-5829-8647,,0,4,3,80,S優先度記事×3|複数記事候補×4
演劇舞台稽古場 ファンファーレレンタルスタジオ代田環七（撮影レンタルスタジオとしても利用可）,〒156-0041 東京都世田谷区大原１丁目２３-１５ 三京ビル ６F,https://atelier-fanfare.jp/,03-6205-9436,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
BUZZ 池袋西口タワー,〒171-0014 東京都豊島区池袋２丁目３７-８ ジオ・ステージ池袋,,,,0,4,3,80,S優先度記事×3|複数記事候補×4
貸ホールスペース６,〒157-0062 東京都世田谷区南烏山６丁目４-８,,03-3300-8181,,0,4,3,80,S優先度記事×3|複数記事候補×4
YOKOTA BASE STUDIO,〒194-0013 東京都町田市原町田１丁目６-２４ 田島第二ビル,https://yokotabasestudio.com/,042-723-4888,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
YBS Yukino Ballet Studio,〒156-0041 東京都世田谷区大原２丁目２３-１５ 大原アジアビル 7階,https://yukino-ballet-studio.com/,03-6379-2380,,0,4,3,80,S優先度記事×3|複数記事候補×4
バレエ・ダンススタジオ Lino,〒168-0082 東京都杉並区久我山５丁目７-１３ 地下1階 メリディアン,https://lino.releve.fun/,,,0,4,3,80,S優先度記事×3|複数記事候補×4
池袋ルピナス,〒170-0013 東京都豊島区東池袋１丁目３１-２ ルピナス池袋102,https://ikebukuro.inforent.jp/,03-5822-4050,,0,4,3,80,S優先度記事×3|複数記事候補×4
池袋レンタルスタジオ Studio M Ikebukuro Tokyo,〒171-0014 東京都豊島区池袋２丁目５３-３ スクエア21 １Ｆ,http://mstudio-ikebukuro.com/,03-5911-6800,,0,4,3,80,S優先度記事×3|複数記事候補×4
スタジオ白猫屋 調布店,〒182-0021 東京都調布市調布ケ丘１丁目34-５ 調布タカラビル 3階,http://soyokaze-shironekoya.jp/choufu,,,0,5,2,80,S優先度記事×2|複数記事候補×5|候補少記事に出現
永福町スタジオ/ライマーラマ:タヒチアンダンススタジオ,〒168-0064 東京都杉並区永福１丁目３９-１４ １階,http://www.raimarama.com/,03-3469-0672,,0,4,3,80,S優先度記事×3|複数記事候補×4
