article_title,article_type,article_priority,rank,studio_title,address,is_partner,dslurl,primary_station,distance_to_primary_station_m,selection_score,selection_reason
町田駅のレンタルダンススタジオおすすめ,駅,A,2,クラウドナインスタジオ 町田店,〒194-0013 東京都町田市原町田４丁目１１-１４ コロンブスビル 6F,0,,町田駅,213.0,33,駅近500m以内 | 複数記事候補 | haversine:町田駅(≤1200m)
町田駅のレンタルダンススタジオおすすめ,駅,A,3,YOKOTA BASE STUDIO,〒194-0013 東京都町田市原町田１丁目６-２４ 田島第二ビル,0,,町田駅,257.0,33,駅近500m以内 | 複数記事候補 | haversine:町田駅(≤1200m)
町田駅のレンタルダンススタジオおすすめ,駅,A,4,ボイトレ＆ダンスの NAYUTAS（ナユタス）町田校,〒194-0022 東京都町田市森野１丁目１４-９ ＭＫビル 森野2F,0,,町田駅,352.0,33,駅近500m以内 | 複数記事候補 | haversine:町田駅(≤1200m)
町田駅のレンタルダンススタジオおすすめ,駅,A,5,Caribbean explosion,〒194-0012 東京都町田市金森１丁目３-１ Hamanoya 202,0,,町田駅,991.0,24,駅近1000m以内 | 複数記事候補 | haversine:町田駅(≤1200m)
町田駅のレンタルダンススタジオおすすめ,駅,A,6,Funky Gang Dance Studio,〒194-0022 東京都町田市森野１丁目９-１７ B1,0,,町田駅,566.0,20,駅近1000m以内 | 複数記事候補 | haversine:町田駅(≤1200m)
町田駅のレンタルダンススタジオおすすめ,駅,A,7,レンタルスタジオ マイレッスン 町田スタジオ2号,〒194-0021 東京都町田市中町１丁目１５-１１,0,,町田駅,541.0,20,駅近1000m以内 | 複数記事候補 | haversine:町田駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,1,池田山ノブレスレンタルスタジオ（五反田駅）,〒141-0022 東京都品川区東五反田５丁目２４-７ ノブレス池田山 B1階,0,,五反田駅,120.0,35,駅近500m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,2,Hidemi Dancing Vida,〒141-0021 東京都品川区上大崎２丁目１０-３２ フラワープラザビル 202,0,,目黒駅,198.0,35,駅近500m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,3,SoyLatte STUDIO,〒141-0031 東京都品川区西五反田２丁目１７-８ 管野ビル ３F,0,,五反田駅,203.0,35,駅近500m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,4,Pole and Aerial Studio POLISH五反田,〒141-0031 東京都品川区西五反田１丁目５-２ トラヤビル 7階,0,,五反田駅,112.0,35,駅近500m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,5,Studio Bis,〒141-0031 東京都品川区西五反田２丁目１０-８ ドルミ五反田ドゥメゾン 3階,0,,五反田駅,246.0,35,駅近500m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,6,恵比寿ヒルサイドスタジオ,〒150-0022 東京都渋谷区恵比寿南２丁目２１-８ 恵比寿ファインヒル B１,0,,恵比寿駅,453.0,35,駅近500m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,7,スタジオペンタ五反田店,〒141-0022 東京都品川区東五反田１丁目１２-９,0,,五反田駅,169.0,35,駅近500m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,8,ZITA アルゼンチンタンゴ,"Tokyo, 塚原ビル 4F, ２丁目-２７-２ 上大崎 品川区 東京都 141-0021",0,,目黒駅,83.0,33,駅近500m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,9,恵比寿ガーデンプレイス,〒150-0013 東京都渋谷区恵比寿４丁目２０,0,,恵比寿駅,576.0,26,駅近1000m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,10,スタジオ エモーティフ,〒141-0031 東京都品川区西五反田５丁目２２-５ 藤ハイム B1F,0,,五反田駅,911.0,26,駅近1000m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,11,レンタルスタジオ,〒150-0013 東京都渋谷区恵比寿３丁目９-１５ 4階,0,,恵比寿駅,654.0,26,駅近1000m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,12,ピアノスタジオノア 不動前店,〒141-0031 東京都品川区西五反田４丁目３２-１４,0,,五反田駅,878.0,26,駅近1000m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,13,恵比寿ガーデンプレイスタワー,〒150-6003 東京都渋谷区恵比寿４丁目２０-３,0,,恵比寿駅,583.0,22,駅近1000m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,14,水村繁子フラメンコスタジオ,〒153-0064 東京都目黒区下目黒２丁目２１-７,0,,目黒駅,605.0,20,駅近1000m以内 | 複数記事候補 | haversine:目黒駅(≤1200m)
目黒駅のレンタルダンススタジオおすすめ,駅,A,15,白金台恵比寿ミュージックスタジオ,〒108-0071 東京都港区白金台５丁目２-５ 502,0,,目黒駅,1050.0,18,複数記事候補 | haversine:目黒駅(≤1200m)
立川駅のレンタルダンススタジオおすすめ,駅,A,1,U210 【立川レンタルダンススタジオ】,〒190-0022 東京都立川市錦町２丁目２-２８ ＹＳ立川第二ビル １階,0,,立川駅,406.0,33,駅近500m以内 | 複数記事候補 | haversine:立川駅(≤1200m)
立川駅のレンタルダンススタジオおすすめ,駅,A,2,レンタルスタジオ マイレッスン 立川店,〒190-0023 東京都立川市柴崎町２丁目６-３ まるごビル,0,,立川駅,410.0,33,駅近500m以内 | 複数記事候補 | haversine:立川駅(≤1200m)
立川駅のレンタルダンススタジオおすすめ,駅,A,3,山田誠ダンススタジオ,〒190-0012 東京都立川市曙町２丁目３２-２ 中山本社ビル,0,,立川駅,441.0,33,駅近500m以内 | 複数記事候補 | haversine:立川駅(≤1200m)
立川駅のレンタルダンススタジオおすすめ,駅,A,4,レンタルスタジオreimei Tachikawa,〒190-0022 東京都立川市錦町２丁目１-３５ Ktd 錦町ビル 2F,0,,立川駅,279.0,33,駅近500m以内 | 複数記事候補 | haversine:立川駅(≤1200m)
立川駅のレンタルダンススタジオおすすめ,駅,A,5,ベストスタジオ立川,〒190-0022 東京都立川市錦町２丁目１-１０ エリア立川 302号室,0,,立川駅,348.0,33,駅近500m以内 | 複数記事候補 | haversine:立川駅(≤1200m)
立川駅のレンタルダンススタジオおすすめ,駅,A,6,スタジオ ランディン 立川校,〒190-0022 東京都立川市錦町２丁目２-５ アオイビル 2F,0,,立川駅,411.0,29,駅近500m以内 | 複数記事候補 | haversine:立川駅(≤1200m)
立川駅のレンタルダンススタジオおすすめ,駅,A,7,レンタルスタジオ STUDIO ZERO 立川南口店,〒190-0023 東京都立川市柴崎町２丁目７-８ エクセル立川 B1F,0,,立川駅,501.0,24,駅近1000m以内 | 複数記事候補 | haversine:立川駅(≤1200m)
立川駅のレンタルダンススタジオおすすめ,駅,A,8,レンタルスタジオ C-STUDIO,〒190-0022 東京都立川市錦町１丁目１０-２３ 光洋ビル 3F,0,,立川駅,635.0,24,駅近1000m以内 | 複数記事候補 | haversine:立川駅(≤1200m)
立川駅のレンタルダンススタジオおすすめ,駅,A,9,スタジオ ACTY,〒190-0023 東京都立川市柴崎町３丁目１４-６,0,,立川駅,521.0,20,駅近1000m以内 | 複数記事候補 | haversine:立川駅(≤1200m)
立川駅のレンタルダンススタジオおすすめ,駅,A,10,エーススタジオ,〒190-0022 東京都立川市錦町１丁目１０-９ 米澤ビル 2F,0,,立川駅,698.0,20,駅近1000m以内 | 複数記事候補 | haversine:立川駅(≤1200m)
蒲田駅のレンタルダンススタジオおすすめ,駅,A,1,蒲田COZYレンタルダンススタジオ,〒144-0052 東京都大田区蒲田５丁目６-１２ イワシタビル 2F,0,,蒲田駅,257.0,33,駅近500m以内 | 複数記事候補 | haversine:蒲田駅(≤1200m)
蒲田駅のレンタルダンススタジオおすすめ,駅,A,2,アメリカンスタイル専門の社交ダンスサークル 【Sunday Dance Cafe】,〒144-0051 東京都大田区西蒲田６丁目３２-１３ 月村マンション １F,0,,蒲田駅,633.0,24,駅近1000m以内 | 複数記事候補 | haversine:蒲田駅(≤1200m)
蒲田駅のレンタルダンススタジオおすすめ,駅,A,3,梅屋敷スタジオ５０１,〒144-0052 東京都大田区蒲田２丁目２２-１３,0,,蒲田駅,956.0,24,駅近1000m以内 | 複数記事候補 | haversine:蒲田駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,1,チェリッシュスタジオ11号館/12号館/13号館/14号館,東京都港区西麻布-2-21-22 WEST麻布2791ビル2階,1,https://dance-studio-lab.com/room/ZmMxMTg1ZGQtMjUyZS00NjZlLWE3YzMtZjllNWM1N2JhNTdj/detail,表参道駅,809.0,126,提携 | 駅近1000m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,2,原宿ダンススタジオ SHIN RENTAL STUDIO,〒151-0051 東京都渋谷区千駄ケ谷３丁目６０-４ 地下1階,0,,原宿駅,479.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,3,BUZZ レンタルスタジオ 渋谷東口SQUARE店,〒150-0002 東京都渋谷区渋谷２丁目２２-８ 名取ビル 1F,0,,渋谷駅,177.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,4,dスタ（レンタルスタジオ）,〒107-0062 東京都港区南青山２丁目２４-１５ 青山タワービル 15F,0,,外苑前駅,68.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,5,レンタルスタジオ Starshine,〒107-0061 東京都港区北青山３丁目５ 9KAZU表参道 202,0,,表参道駅,76.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,6,表参道レンタルスタジオ スタジオ ティノラス,〒107-0062 東京都港区南青山５丁目１３-９,0,,表参道駅,491.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,7,タヒチアンダンススタジオ ライマーラマ表参道,〒150-0001 東京都渋谷区神宮前５丁目１３-１４,0,,表参道駅,493.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,8,ナ・ホク・オ・カヘアラニ フラ＆タヒチアン,〒107-0061 東京都港区北青山３丁目５-９ KAZU表参道 202号室,0,,表参道駅,242.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,9,CARDIO BARRE SHIBUYA (カーディオ・バー 渋谷店),〒150-0002 東京都渋谷区渋谷１丁目１４-１１ BCサロン 地下１階,0,,渋谷駅,222.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,10,『bco』 Private lesson/salon,〒150-0001 東京都渋谷区神宮前１丁目２１-１５ 2F奥 ナポレ原宿,0,,原宿駅,255.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,11,宮益坂十間スタジオ,〒150-0002 東京都渋谷区渋谷１丁目１０-７ Ⅲ B1 (受付・Bスタジオ)、北館5F(Aスタジオ 宮益坂Stビル,0,,渋谷駅,406.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,12,JOINT STUDO Harajuku,〒150-0001 東京都渋谷区神宮前４丁目２９-９ Ondenビル B1,0,,原宿駅,400.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,13,SOUTH MINT STUDIO 南青山,〒107-0062 東京都港区南青山２丁目２７-２０ B1F,0,,外苑前駅,167.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,14,ノートルスタジオ,〒107-0062 東京都港区南青山３丁目５-１ O&K 南青山,0,,外苑前駅,384.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
表参道駅のレンタルダンススタジオおすすめ,駅,A,15,外苑前アイランドスタジオ,〒150-0001 東京都渋谷区神宮前３丁目１-２５ 神宮前Ikビル 2階,0,,外苑前駅,322.0,35,駅近500m以内 | 複数記事候補 | haversine:表参道駅(≤1200m)
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,1,BUZZ レンタルスタジオ新宿コンシェルジュ店,〒160-0023 東京都新宿区西新宿７丁目１６-４ Concierge高橋 BF 地下 一階,1,https://dance-studio-lab.com/room/OGUzNmE0NzUtZDU1NS00ZjIyLTg4OGItNDYyOWI2YzkzOTA0/detail,西武新宿駅,292.0,135,提携 | 駅近500m以内 | 複数記事候補 | primary_station:西武新宿駅(≤1200m)
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,2,BUZZ レンタルスタジオ 新宿ハウス店,〒160-0023 東京都新宿区西新宿７丁目１６-１,1,https://dance-studio-lab.com/room/MWYzNmNhZGMtMWZiNi00MjBiLWJjNzMtZmFmNjAxYmQ5MjA3/detail,西武新宿駅,276.0,135,提携 | 駅近500m以内 | 複数記事候補 | primary_station:西武新宿駅(≤1200m)
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,3,Hina STUDIO(ヒナスタジオ)【新宿西口アネックス】,東京都新宿区西新宿7-15-4　YS第一ビルB1階,1,https://dance-studio-lab.com/room/NWQxZDIzMzUtNWMzOC00MzY4LWE4YmYtMWU3MDBkYWM3ZDY2/detail,西武新宿駅,234.0,133,提携 | 駅近500m以内 | 複数記事候補 | primary_station:西武新宿駅(≤1200m)
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,4,ソニズレンタルスタジオ新宿店,〒160-0023 東京都新宿区西新宿７丁目２２-３１ 柏木 MURA B1F,0,,西武新宿駅,375.0,35,駅近500m以内 | 複数記事候補 | primary_station:西武新宿駅(≤1200m)
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,5,新宿 だんすた レンタルスタジオ,〒160-0023 東京都新宿区西新宿７丁目１３-７ 3F4F タカラビル,0,,西武新宿駅,398.0,35,駅近500m以内 | 複数記事候補 | primary_station:西武新宿駅(≤1200m)
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,6,レンタルスタジオ HIKARI 西新宿７丁目,〒160-0023 東京都新宿区西新宿７丁目１０-１７ B館 601号室,0,,西武新宿駅,234.0,35,駅近500m以内 | 複数記事候補 | primary_station:西武新宿駅(≤1200m)
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,7,ノアスタジオ 新宿２号店,〒160-0023 東京都新宿区西新宿７丁目１０-１２,0,,西武新宿駅,259.0,35,駅近500m以内 | 複数記事候補 | primary_station:西武新宿駅(≤1200m)
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,8,新宿マイスタジオ,〒160-0023 東京都新宿区西新宿７丁目９-１７ ６F・５F・４F 伊藤ビル,0,,西武新宿駅,263.0,35,駅近500m以内 | 複数記事候補 | primary_station:西武新宿駅(≤1200m)
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,9,ROJIスタジオStudioStyle+,〒160-0023 東京都新宿区西新宿７丁目１５-１４,0,,西武新宿駅,265.0,35,駅近500m以内 | 複数記事候補 | primary_station:西武新宿駅(≤1200m)
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,10,studio worcle shinjuku,〒160-0023 東京都新宿区西新宿７丁目１６-７ 第２１フジビル,0,,西武新宿駅,278.0,35,駅近500m以内 | 複数記事候補 | primary_station:西武新宿駅(≤1200m)
