article_title,article_type,article_priority,rank,studio_title,address,is_partner,dslurl,primary_station,distance_to_primary_station_m,place_id,google_name,rating,review_count,match_confidence,api_status,selection_score,selection_reason
後楽園のレンタルダンススタジオおすすめ,エリア,A,5,Zsa Zsa Zsu Dance Studio ザザズ,〒112-0014 東京都文京区関口１丁目４８-５ 第２榎本ビル 2階,0,,江戸川橋駅,249.0,ChIJsUwGUK-NGGARzj4G4e-zXZ8,Zsa Zsa Zsu Studio 1st.,5.0,7.0,0.714,OK,53.35,★5.0(+20pt) | 口コミ7件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=後楽園
後楽園のレンタルダンススタジオおすすめ,エリア,A,6,Zsa Zsa Zsu Studio,〒112-0014 東京都文京区関口１丁目６-９ 川田ビル 1階,0,,江戸川橋駅,184.0,ChIJsUwGUK-NGGARzj4G4e-zXZ8,Zsa Zsa Zsu Studio 1st.,5.0,7.0,0.882,OK,53.35,★5.0(+20pt) | 口コミ7件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=後楽園
後楽園のレンタルダンススタジオおすすめ,エリア,A,7,レンタル撮影スタジオDOLLY飯田橋1号店,〒102-0072 東京都千代田区飯田橋３丁目６-６ 港屋ビル 2F,0,,飯田橋駅,134.0,ChIJwf53wGSNGGARvN0n0rejQEQ,レンタル撮影スタジオDOLLYニュー飯田橋1号店,4.3,6.0,0.933,OK,52.5,★4.3(+17pt) | 口コミ6件(+0pt) | 駅近500m以内 | 複数記事候補×6 | tag/station:後楽園
後楽園のレンタルダンススタジオおすすめ,エリア,A,8,茗荷谷ダンスプラザ,〒112-0002 東京都文京区小石川５丁目２-２ わかさビルB1,0,,茗荷谷駅,274.0,ChIJj8m0LayNGGARBqBkMeBsmiI,茗荷谷ダンスプラザ,5.0,2.0,1.0,OK,51.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=後楽園
後楽園のレンタルダンススタジオおすすめ,エリア,A,9,ソニズダンススタジオ茗荷谷店,〒112-0006 東京都文京区小日向４丁目６-１９ 共立会館ビル B1階,0,,茗荷谷駅,42.0,ChIJ_bhAKDWNGGARVthwVdFsysk,ソニズダンススタジオ茗荷谷店,5.0,1.0,1.0,OK,51.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=後楽園
後楽園のレンタルダンススタジオおすすめ,エリア,A,10,水道橋ダンススタジオ,〒101-0061 東京都千代田区神田三崎町３丁目４-４ グラン水道橋,0,,水道橋駅,168.0,ChIJ5wIOfkCMGGARwlM5d75sIhk,水道橋ダンススタジオ,5.0,1.0,1.0,OK,51.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×4 | tag/station:後楽園
後楽園のレンタルダンススタジオおすすめ,エリア,A,11,スタジオ・マンサナ,〒112-0002 東京都文京区小石川２丁目３-２１,0,,後楽園駅,148.0,ChIJHxOrS0iMGGARaSGo5KIaVFM,スタジオ・マンサナ,5.0,1.0,1.0,OK,51.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=後楽園
後楽園のレンタルダンススタジオおすすめ,エリア,A,12,D→TA (ディータ),〒112-0001 東京都文京区白山５丁目３３-１４ 2階,0,,白山駅,150.0,ChIJ7W8sXWaNGGAR8u0bKQZ_j0k,D→TA (ディータ),4.9,8.0,1.0,OK,51.0,★4.9(+20pt) | 口コミ8件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=後楽園
後楽園のレンタルダンススタジオおすすめ,エリア,A,13,スタジオ With The Heart,"関口１丁目１５ー１ ミサオビルB１F, 文京区 東京都 112-0014",0,,江戸川橋駅,197.0,ChIJNYNHG1WMGGARM96ZQazHta0,スタジオ With The Heart,4.0,6.0,1.0,OK,49.3,★4.0(+16pt) | 口コミ6件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=後楽園
後楽園のレンタルダンススタジオおすすめ,エリア,A,14,神楽坂バレエクラス,〒162-0825 東京都新宿区神楽坂３丁目２,0,,飯田橋駅,400.0,ChIJk6li0EuNGGARjXUMD_cj9Nk,神楽坂バレエクラス,3.8,4.0,1.0,OK,48.4,★3.8(+15pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×5 | tag/station:後楽園
後楽園のレンタルダンススタジオおすすめ,エリア,A,15,KBAバレエスタジオ御茶ノ水,〒113-0034 東京都文京区湯島１丁目１２-６ 地下1F 高関ビル,0,,秋葉原駅,763.0,ChIJp9OVD_-NGGAR0d0myl5KIzY,KBAバレエスタジオ御茶ノ水,5.0,1.0,1.0,OK,48.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近1000m以内 | 複数記事候補×6 | primary_area=後楽園
成増のレンタルダンススタジオおすすめ,エリア,A,1,ケアリノフラスタジオ,〒179-0081 東京都練馬区北町８丁目３６-２,0,,地下鉄赤塚駅,339.0,ChIJ6z6go73tGGAR4RQjBjoYUp8,ケアリノフラスタジオ,5.0,3.0,1.0,OK,53.15,★5.0(+20pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×5 | tag/station:成増
成増のレンタルダンススタジオおすすめ,エリア,A,2,カルサロ レンタルスタジオサロン,〒179-0073 東京都練馬区田柄２丁目３２-２３ アネックスミスズ ２F,0,,地下鉄赤塚駅,216.0,ChIJSfYh5wDtGGARtvpi1a97XGI,カルサロ レンタルスタジオサロン,4.9,8.0,1.0,OK,53.0,★4.9(+20pt) | 口コミ8件(+0pt) | 駅近500m以内 | 複数記事候補×5 | tag/station:成増
成増のレンタルダンススタジオおすすめ,エリア,A,3,dance studio GROOVY ダンス＆ヨガ,"いづみ屋ビル 4階, ２丁目-２０-２ 成増 板橋区 東京都 175-0094",0,,地下鉄成増駅,130.0,ChIJARm_XHXsGGAR7VOsiu8WFcY,dance studio GROOVY ダンス＆ヨガ,5.0,4.0,1.0,OK,51.2,★5.0(+20pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,4,K-Dance Style【ケイ-ダンス スタイル】,〒174-0076 東京都板橋区上板橋２丁目８-２ WBD上板橋第3 B004,0,,上板橋駅,284.0,ChIJ60dM897sGGARksn6Ef-3cxU,K-Dance Style【ケイ-ダンス スタイル】,5.0,2.0,1.0,OK,51.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,5,城北公園前レンタルスタジオ,〒174-0043 東京都板橋区坂下２丁目３１-５ ２F,0,,蓮根駅,255.0,ChIJab0IRLfsGGAR4A8VExAA6FU,城北公園前レンタルスタジオ,4.5,12.0,1.0,OK,49.6,★4.5(+18pt) | 口コミ12件(+1pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,6,マリーコンツェルト,〒173-0016 東京都板橋区中板橋１８-１１,0,,中板橋駅,184.0,ChIJwci6ug6TGGAR-bzy_Q7lX-s,マリーコンツェルト,4.3,92.0,1.0,OK,48.8,★4.3(+17pt) | 口コミ92件(+5pt) | 駅近500m以内 | 複数記事候補×2 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,7,サイスタジオ,〒173-0014 東京都板橋区大山東町１９-１ FM10ラ･アクシオンビル4階,0,,大山駅,146.0,ChIJL-VHgLmSGGAR1zS9o3apKKA,サイスタジオ,4.3,4.0,1.0,OK,48.4,★4.3(+17pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,8,swing swing,〒173-0004 東京都板橋区板橋１丁目３６-６,0,,下板橋駅,252.0,ChIJf3WzukiTGGARWdUsnxVof7c,swing swing,5.0,2.0,1.0,OK,47.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×2 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,9,サイスタジオ小茂根,〒173-0037 東京都板橋区小茂根１丁目９-５ サイスタジオ小茂根 2F,0,,小竹向原駅,127.0,ChIJsZvqGTjtGGARiM8515Zrjvc,サイスタジオ小茂根,3.9,9.0,1.0,OK,47.05,★3.9(+16pt) | 口コミ9件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,10,多目的貸スタジオ-TSスタジオ,〒174-0056 東京都板橋区志村３丁目１７-２ TSビル 4階,0,,志村三丁目駅,267.0,ChIJF4uSO6ftGGARPtyChFPoEb0,多目的貸スタジオ-TSスタジオ,3.7,3.0,1.0,OK,45.95,★3.7(+15pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,11,ハウススタジオ プラネアールときわ台スタジオ,〒174-0071 東京都板橋区常盤台２丁目９-５,0,,ときわ台駅,159.0,ChIJfzPQmiztGGARsO2GGQ1oXeo,ハウススタジオ プラネアールときわ台スタジオ,3.5,13.0,1.0,OK,45.65,★3.5(+14pt) | 口コミ13件(+1pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,12,スタジオBOS,〒174-0065 東京都板橋区若木１丁目２６-９,0,,東武練馬駅,787.0,ChIJB-dhcMaSGGARjJ6C8GopdGs,スタジオBOS,4.4,7.0,1.0,OK,39.95,★4.4(+18pt) | 口コミ7件(+0pt) | 駅近1000m以内 | 複数記事候補×3 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,13,ＧＯＣＯＯスタジオ,〒174-0041 東京都板橋区舟渡２丁目２０-８,0,,浮間舟渡駅,569.0,ChIJCVnj9KzsGGARMDaruguBEUg,ＧＯＣＯＯスタジオ,4.0,1.0,1.0,OK,34.05,★4.0(+16pt) | 口コミ1件(+0pt) | 駅近1000m以内 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,14,スイープスタジオ,〒173-0004 東京都板橋区板橋２丁目６１-４ 板橋マリオン B1,0,,板橋区役所前駅,139.0,ChIJVVVB572SGGARZLgohbC3h_U,スイープスタジオ,1.5,2.0,1.0,OK,33.1,★1.5(+6pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×2 | primary_area=成増
成増のレンタルダンススタジオおすすめ,エリア,A,15,MIZUE Ballet School,〒179-0076 東京都練馬区土支田１丁目２８-１４ ３F,0,,光が丘駅,1144.0,ChIJ_1kHq_ztGGARhb39mcCmqUQ,MIZUE Ballet School,3.7,3.0,1.0,OK,30.95,★3.7(+15pt) | 口コミ3件(+0pt) | 複数記事候補×4 | tag/station:成増
町田のレンタルダンススタジオおすすめ,エリア,A,1,クラウドナインスタジオ 町田店,〒194-0013 東京都町田市原町田４丁目１１-１４ コロンブスビル 6F,0,,町田駅,213.0,ChIJkxuiBEv5GGARC7qG5FLsgDI,クラウドナインスタジオ 町田店,4.3,143.0,1.0,OK,57.35,★4.3(+17pt) | 口コミ143件(+7pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,2,レンタルスタジオ STUDIO ZERO 町田ターミナル口店,〒194-0013 東京都町田市原町田４丁目７-３ 内藤ビル 地下1階B5号室,0,,町田駅,265.0,ChIJDZGSLlj5GGARoCKJ3J_PuwQ,レンタルスタジオ STUDIO ZERO 町田ターミナル口店,4.6,92.0,1.0,OK,56.0,★4.6(+18pt) | 口コミ92件(+5pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,3,ボイトレ＆ダンスの NAYUTAS（ナユタス）町田校,〒194-0022 東京都町田市森野１丁目１４-９ ＭＫビル 森野2F,0,,町田駅,352.0,ChIJOU2FEl3_GGARtwyiWwpRQGY,ボイトレ＆ダンスの NAYUTAS（ナユタス）町田校,4.8,38.0,1.0,OK,54.1,★4.8(+19pt) | 口コミ38件(+2pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,4,スタジオSOPIC,〒194-0045 東京都町田市南成瀬１丁目2-１,0,,成瀬駅,95.0,ChIJ92f_dhz5GGARMvud_ltGIac,スタジオ NARUSE Sta.,5.0,1.0,0.435,OK,51.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,5,YOKOTA BASE STUDIO,〒194-0013 東京都町田市原町田１丁目６-２４ 田島第二ビル,0,,町田駅,257.0,ChIJby9isUr5GGARjzffqOUB8wk,YOKOTA BASE STUDIO,4.2,12.0,1.0,OK,50.4,★4.2(+17pt) | 口コミ12件(+1pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,6,Caribbean explosion,〒194-0012 東京都町田市金森１丁目３-１ Hamanoya 202,0,,町田駅,991.0,ChIJWV10t7b5GGARKVKv4I33F8I,Caribbean explosion,5.0,11.0,1.0,OK,44.55,★5.0(+20pt) | 口コミ11件(+1pt) | 駅近1000m以内 | 複数記事候補×4 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,7,スタジオクレイン鶴川,〒195-0053 東京都町田市能ヶ谷２丁目１２,0,,鶴川駅,167.0,ChIJEb8_1877GGARqMVOwa6vCf8,スタジオクレイン鶴川,4.0,3.0,1.0,OK,43.15,★4.0(+16pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×2 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,8,Funky Gang Dance Studio,〒194-0022 東京都町田市森野１丁目９-１７ B1,0,,町田駅,566.0,ChIJGU8cowj_GGARxrJZZ1fVtpw,Funky Gang Dance Studio,5.0,2.0,1.0,OK,40.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近1000m以内 | 複数記事候補×2 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,9,レンタルスタジオ マイレッスン 町田スタジオ2号,〒194-0021 東京都町田市中町１丁目１５-１１,0,,町田駅,541.0,ChIJ3ZNswT3_GGARtYFPQZcbdH0,レンタルスタジオマイレッスン 町田２号店,3.6,5.0,0.878,OK,34.65,★3.6(+14pt) | 口コミ5件(+0pt) | 駅近1000m以内 | 複数記事候補×2 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,10,シバヨガ鶴川スタジオ,〒195-0061 東京都町田市 鶴川２－１４－１５ ２F,0,,鶴川駅,1402.0,ChIJ4bSFx737GGARoxCKnaI0y3U,シバヨガ鶴川スタジオ,4.8,12.0,1.0,OK,33.8,★4.8(+19pt) | 口コミ12件(+1pt) | 複数記事候補×3 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,11,スタジオK,〒195-0064 東京都町田市小野路町２０７３-３,0,,なし,,ChIJkfrO_YL7GGARI5M84GpXnZQ,スタジオK,4.8,5.0,1.0,OK,33.45,★4.8(+19pt) | 口コミ5件(+0pt) | 複数記事候補×3 | primary_area=町田
町田のレンタルダンススタジオおすすめ,エリア,A,12,マウリ・ナニスタジオ,〒194-0004 東京都町田市鶴間１丁目１８-１ ドルフ南町田101,0,,南町田グランベリーパーク駅,347.0,ChIJ29fdYur4GGAR1kU1qvdxF3Y,Mauli Nani Studio,,,0.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×4 | primary_area=町田
練馬のレンタルダンススタジオおすすめ,エリア,A,1,ケアリノフラスタジオ,〒179-0081 東京都練馬区北町８丁目３６-２,0,,地下鉄赤塚駅,339.0,ChIJ6z6go73tGGAR4RQjBjoYUp8,ケアリノフラスタジオ,5.0,3.0,1.0,OK,53.15,★5.0(+20pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,2,カルサロ レンタルスタジオサロン,〒179-0073 東京都練馬区田柄２丁目３２-２３ アネックスミスズ ２F,0,,地下鉄赤塚駅,216.0,ChIJSfYh5wDtGGARtvpi1a97XGI,カルサロ レンタルスタジオサロン,4.9,8.0,1.0,OK,53.0,★4.9(+20pt) | 口コミ8件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,3,スポーツクラブ ルネサンス 富士見台24,〒176-0021 東京都練馬区貫井３丁目１２-３３,0,,富士見台駅,192.0,ChIJj0NQKcrtGGARigLDikS6BXE,スポーツクラブ＆サウナスパ ルネサンス 富士見台24,3.7,143.0,0.857,OK,52.95,★3.7(+15pt) | 口コミ143件(+7pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,4,えこてんハウススタジオ,〒176-0005 東京都練馬区旭丘１丁目７６-１０ 相枝ビル ４F,0,,江古田駅,61.0,ChIJC8nQ3M_tGGARAO1aafw4zP4,えこてんハウススタジオ,5.0,3.0,1.0,OK,51.15,★5.0(+20pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,5,レンタルスタジオ ふわり,〒176-0006 東京都練馬区栄町１５-５ 小林ビル Ａ号室,0,,新桜台駅,354.0,ChIJ25JFEqDtGGAR3v2xf4KHGwg,レンタルスタジオ ふわり桜台,4.8,4.0,0.917,OK,50.4,★4.8(+19pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,6,mikaバレエスタジオ,〒176-0011 東京都練馬区豊玉上２丁目２０-４ 石原ビル,0,,桜台駅,176.0,ChIJ1089hhLtGGARa0ZdflLHjv8,mikaバレエスタジオ,4.7,3.0,1.0,OK,49.95,★4.7(+19pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,7,studio fusion レンタルスタジオ,〒176-0001 東京都練馬区練馬１丁目２０-３ Nビル 2F,0,,練馬駅,186.0,ChIJeXu76EDtGGARoNM4NOx1P_k,studio fusion レンタルスタジオ,4.5,4.0,1.0,OK,49.2,★4.5(+18pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,8,大泉学園ノートル,"練馬区東大泉６丁目ー３４－４５ SKビルⅡ ２階 ３４, ３４ 練馬区 東京都 178-0063",0,,大泉学園駅,159.0,ChIJ8y9e5cbuGGARWQJ3RRB4T9s,大泉学園ノートル,3.7,3.0,1.0,OK,47.95,★3.7(+15pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,9,リアクション2はなれ,〒179-0084 東京都練馬区氷川台３丁目２４-１５ 石野ＮＴビル 地下1F,0,,氷川台駅,367.0,ChIJ14KifXLtGGARmYc15lho7zs,リアクション2はなれ,4.0,4.0,1.0,OK,47.2,★4.0(+16pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,10,スタジオメッセ,〒176-0001 東京都練馬区練馬４丁目１９ １F メッセ豊島園２号館,0,,豊島園駅,225.0,ChIJiy7UdVntGGARMPcFFDX5aNM,スタジオメッセ,5.0,1.0,1.0,OK,47.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×2 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,11,バーミリオン フェニックス チアダンス スタジオ,〒176-0023 東京都練馬区中村北１丁目５-９ 第二永崎ビル,0,,練馬駅,512.0,ChIJ___bsKDtGGARIr-7E8MIfAU,#えみチア 練馬校 Vermilion Phoenix Cheerdance Studio,5.0,2.0,0.066,OK,42.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近1000m以内 | 複数記事候補×3 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,12,StudioNEXUS石神井校,〒177-0041 東京都練馬区石神井町６丁目３２-２０,0,,石神井公園駅,898.0,ChIJq2Ou1ZDuGGARwI4MmG-Rzfk,ダンススタジオ StudioNEXUS石神井校 -練馬区-石神井公園-,5.0,1.0,0.667,OK,42.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近1000m以内 | 複数記事候補×3 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,13,ジョイ・バレエ ストゥーディオ 平和台スタジオ,〒179-0083 東京都練馬区平和台３丁目１５-１１ 飯塚ダンススタジオ,0,,氷川台駅,655.0,ChIJpWp4ZFjtGGARMhUGFVFlfjY,ジョイ・バレエ ストゥーディオ 平和台スタジオ,4.8,5.0,1.0,OK,41.45,★4.8(+19pt) | 口コミ5件(+0pt) | 駅近1000m以内 | 複数記事候補×3 | primary_area=練馬
練馬のレンタルダンススタジオおすすめ,エリア,A,14,STRADA STUDIO,〒179-0071 東京都練馬区旭町１丁目８-１ ３F,0,,光が丘駅,873.0,ChIJrQZOn_jtGGARcRHo619S-F8,STRADA STUDIO,4.7,7.0,1.0,OK,41.15,★4.7(+19pt) | 口コミ7件(+0pt) | 駅近1000m以内 | 複数記事候補×3 | primary_area=練馬
